"impcParameterOrigId","name","description","parameterId"
28698,"M-Mode Images",NA,"IMPC_ECH_025_001"
34615,"MZB",NA,"IMPC_IMM_070_001"
34616,"MZB (CD21/35 high)",NA,"IMPC_IMM_071_001"
68126,"Macrophages - cell count",NA,"IMPC_IMM_234_001"
67968,"Macrophages- % of live leukocytes (Panel B)",NA,"IMPC_IMM_075_002"
37430,"Magnesium",NA,"IMPC_CBC_054_001"
73182,"Main bronchus",NA,"IMPC_EMA_109_001"
27670,"Main olfactory bulb",NA,"IMPC_ALZ_103_001"
66105,"Male parents genotype","Genotype of male parent(s)","IMPC_VIA_035_001"
27576,"Mammary gland","mammary_gland","IMPC_ALZ_009_001"
48256,"Mammary gland",NA,"IMPC_HIS_318_001"
48081,"Mammary gland - Description",NA,"IMPC_HIS_114_001"
75584,"Mammary gland - Descriptor PATO",NA,"IMPC_HIS_113_001"
48080,"Mammary gland - Descriptor PATO",NA,"IMPC_HIS_113_001"
48077,"Mammary gland - Free text diagnostic term",NA,"IMPC_HIS_110_001"
75585,"Mammary gland - MA term",NA,"IMPC_HIS_368_001"
48076,"Mammary gland - MPATH diagnostic term",NA,"IMPC_HIS_109_001"
75586,"Mammary gland - MPATH pathological entity term",NA,"IMPC_HIS_109_002"
75587,"Mammary gland - MPATH pathological process term",NA,"IMPC_HIS_111_002"
48078,"Mammary gland - MPATH process term",NA,"IMPC_HIS_111_001"
48079,"Mammary gland - Severity score",NA,"IMPC_HIS_112_001"
48306,"Mammary gland - Significance score",NA,"IMPC_HIS_197_002"
73143,"Mandible",NA,"IMPC_EMA_070_001"
52367,"Mandible","mandible","IMPC_EMO_098_001"
19239,"Mandibles","mandibles","IMPC_XRY_004_001"
32662,"Mandibular process",NA,"IMPC_ELZ_020_001"
68070,"Marginal zone B cells  - % of B cells",NA,"IMPC_IMM_178_001"
67965,"Marginal zone B cells  - % of B cells (Panel B)",NA,"IMPC_IMM_071_002"
68118,"Marginal zone B cells - cell count",NA,"IMPC_IMM_226_001"
52368,"Masseter","masseter","IMPC_EMO_099_001"
46631,"Max left eye lens density",NA,"IMPC_EYE_055_001"
46634,"Max right eye lens density",NA,"IMPC_EYE_058_001"
19238,"Maxilla/Pre-maxilla","maxilla","IMPC_XRY_003_001"
32664,"Maxillary process",NA,"IMPC_ELZ_022_001"
91310,"Maximum number of female controls",NA,"IMPC_EXD_135_001"
91311,"Maximum number of male controls",NA,"IMPC_EXD_136_001"
52073,"Maze ID","maze_id","IMPC_YMZ_021_001"
52074,"Maze manufacturer","maze_manufacturer","IMPC_YMZ_022_001"
52075,"Maze model","maze_model","IMPC_YMZ_023_001"
89748,"Mean R amplitude",NA,"IMPC_ECG_013_001"
89747,"Mean SR amplitude",NA,"IMPC_ECG_012_001"
29780,"Mean cell hemoglobin concentration","mean_cell_hemoglobin_concentration","IMPC_HEM_007_001"
29778,"Mean cell volume","mean_cell_volume","IMPC_HEM_005_001"
29779,"Mean corpuscular hemoglobin","mean_corpuscular_hemoglobin","IMPC_HEM_006_001"
46632,"Mean left eye lens density",NA,"IMPC_EYE_056_001"
29798,"Mean platelet volume",NA,"IMPC_HEM_019_001"
46635,"Mean right eye lens density",NA,"IMPC_EYE_059_001"
32663,"Meckel's cartilage",NA,"IMPC_ELZ_021_001"
52369,"Meckel's cartilage","meckel_s_cartilage","IMPC_EMO_100_001"
73118,"Median sulcus",NA,"IMPC_EMA_045_001"
52288,"Median sulcus","median_sulcus","IMPC_EMO_019_001"
73112,"Medulla oblongata",NA,"IMPC_EMA_039_001"
52370,"Medulla oblongata","medulla_oblongata","IMPC_EMO_101_001"
72176,"Mesencephalic vesicle",NA,"IMPC_EOL_015_001"
27640,"Mesenteric Lymph Node","mesenteric_lymph_node","IMPC_ALZ_073_001"
27620,"Mesenteric adipose tissue","adipose_mesenteric","IMPC_ALZ_053_001"
32674,"Mesonephros of female",NA,"IMPC_ELZ_032_001"
32673,"Mesonephros of male",NA,"IMPC_ELZ_031_001"
32672,"Metanephros",NA,"IMPC_ELZ_030_001"
18447,"Methacholine challenge: duration of 12.5 mg/ml MCh measurement period","Length in minutes of the period for measuring reaction to 12.5mg/ml MCh.","IMPC_CHL_024_001"
18448,"Methacholine challenge: duration of 25 mg/ml MCh measurement period","Length in minutes of the period for measuring reaction to 25mg/ml MCh.","IMPC_CHL_025_001"
18449,"Methacholine challenge: duration of 50 mg/ml MCh measurement period","Length in minutes of the period for measuring reaction to 50mg/ml MCh.","IMPC_CHL_030_001"
18446,"Methacholine challenge: duration of PBS measurement period","Length in minutes of the period for measuring reaction to PBS.","IMPC_CHL_023_001"
18453,"Methacholine challenge: end of 12.5 mg/ml MCh measurement timestamp",NA,"IMPC_CHL_034_001"
18455,"Methacholine challenge: end of 25 mg/ml MCh measurement timestamp",NA,"IMPC_CHL_036_001"
18457,"Methacholine challenge: end of 50 mg/ml MCh measurement timestamp",NA,"IMPC_CHL_038_001"
18451,"Methacholine challenge: end of PBS measurement timestamp",NA,"IMPC_CHL_032_001"
18452,"Methacholine challenge: start of 12.5 mg/ml MCh measurement timestamp",NA,"IMPC_CHL_033_001"
18454,"Methacholine challenge: start of 25 mg/ml MCh measurement timestamp",NA,"IMPC_CHL_035_001"
18456,"Methacholine challenge: start of 50 mg/ml MCh measurement timestamp",NA,"IMPC_CHL_037_001"
18450,"Methacholine challenge: start of PBS measurement timestamp",NA,"IMPC_CHL_031_001"
36971,"Method of Blood Collection","blood_collection","IMPC_PAT_055_002"
37414,"Method of blood collection","method_of_blood_collection","IMPC_CBC_037_001"
47828,"Method of sacrifice","method_of_sacrifice","IMPC_OWT_016_001"
36970,"Method of sacrifice","sacrifice","IMPC_PAT_054_002"
33593,"Microbiological status - acclimation period for live animals - Maximum","microbiological_status_acclimation_period_for_live_animals_maximum","IMPC_HOU_062_001"
33592,"Microbiological status - acclimation period for live animals - Minimum","microbiological_status_acclimation_period_for_live_animals_minimum","IMPC_HOU_061_001"
33589,"Microbiological status - closed barrier detail","microbiological_status_closed_barrier_detail","IMPC_HOU_058_001"
33595,"Microbiological status - is your unit positive for any of the pathogens tested","microbiological_status_is_your_unit_positive_for_any_of_the_pathogens_tested","IMPC_HOU_064_001"
33591,"Microbiological status - live animals allowed to join the unit","microbiological_status_live_animals_allowed_to_join_the_unit","IMPC_HOU_060_001"
33588,"Microbiological status - method used to protect the status","microbiological_status_method_used_to_protect_the_status","IMPC_HOU_057_001"
33594,"Microbiological status - pathogens tested for","microbiological_status_pathogens_tested_for","IMPC_HOU_063_001"
89718,"Microbiological status - pathogens testing frequency","microbiological_testing_frequency","IMPC_HOU_084_001"
33596,"Microbiological status - pathogens your unit is positive for","microbiological_status_pathogens_your_unit_is_positive_for","IMPC_HOU_065_001"
33590,"Microbiological status - quarantine method","microbiological_status_quarantine_method","IMPC_HOU_059_001"
89717,"Microbiological status - status of your centre","microbiological_status_status_of_your_centre","IMPC_HOU_056_001"
45487,"Microcephaly",NA,"IMPC_GEM_071_001"
44554,"Microphthalmia","microphthalmia","IMPC_GEO_047_002"
32710,"Microscope equipment id",NA,"IMPC_ELZ_068_001"
27647,"Microscope equipment id","microscope_equipment_id","IMPC_ALZ_080_001"
32711,"Microscope equipment manufacturer",NA,"IMPC_ELZ_069_001"
27648,"Microscope equipment manufacturer","microscope_equipment_manufacturer","IMPC_ALZ_081_001"
32712,"Microscope equipment model",NA,"IMPC_ELZ_070_001"
27649,"Microscope equipment model","microscope_equipment_model","IMPC_ALZ_082_001"
27671,"Midbrain",NA,"IMPC_ALZ_104_001"
52371,"Midbrain","midbrain","IMPC_EMO_102_001"
42953,"Midbrain development","midbrain_development","IMPC_GEM_038_001"
45486,"Midbrain morphology",NA,"IMPC_GEM_070_001"
73102,"Midbrain roof plate",NA,"IMPC_EMA_029_001"
52372,"Midbrain roof plate","midbrain_roof_plate","IMPC_EMO_103_001"
73204,"Midgut",NA,"IMPC_EMA_131_001"
52328,"Midgut","midgut","IMPC_EMO_059_001"
72209,"Midgut",NA,"IMPC_EOL_048_001"
46630,"Min left eye lens density",NA,"IMPC_EYE_054_001"
46633,"Min right eye lens density",NA,"IMPC_EYE_057_001"
90939,"Minimum number of female controls","number_female_controls","IMPC_EXD_009_001"
90938,"Minimum number of male controls","number_male_controls","IMPC_EXD_008_001"
18424,"Minute volume (MVb)",NA,"IMPC_CHL_004_001"
19303,"Missing cranial rib",NA,"IMPC_XRY_068_001"
73178,"Mitral valve",NA,"IMPC_EMA_105_001"
52373,"Mitral valve","mitral_valve","IMPC_EMO_104_001"
29806,"Monocyte cell count","A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem.","IMPC_HEM_034_001"
29805,"Monocyte differential count","A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem.","IMPC_HEM_033_001"
34596,"Monocytes",NA,"IMPC_IMM_051_001"
67953,"Monocytes - % of live leukocytes (Panel B)",NA,"IMPC_IMM_051_002"
68127,"Monocytes - cell count",NA,"IMPC_IMM_235_001"
19001,"Mouse Status","mouse_status","IMPC_DXA_014_001"
51607,"Mouse arenaID","mouse_arenaid","IMPC_FEA_063_001"
17745,"Mouse chamber ID","mouse_chamber_id","IMPC_ACS_025_001"
17750,"Mouse chamber dimension","mouse_chamber_dimension","IMPC_ACS_030_001"
18306,"Mouse restrained","mouse_restrained","IMPC_IPG_006_001"
38157,"Mouth morphology","mouth_morphology","IMPC_CSD_074_001"
44842,"Muscle","muscle","IMPC_GEP_043_001"
29229,"N1 Latency (at each stimulus level)","n1_latency_at_each_stimulus_level_","IMPC_ABR_023_001"
29233,"N1-N3 Interval (at each stimulus level)","n1_n3_interval_at_each_stimulus_level_","IMPC_ABR_027_001"
29231,"N3 Latency (at each stimulus level)","n3_latency_at_each_stimulus_level_","IMPC_ABR_025_001"
34598,"NK Cells (panel B)",NA,"IMPC_IMM_053_001"
34599,"NK Subsets (Q1)",NA,"IMPC_IMM_054_001"
34600,"NK Subsets (Q2)",NA,"IMPC_IMM_055_001"
34601,"NK Subsets (Q3)",NA,"IMPC_IMM_056_001"
34602,"NK Subsets (Q4)",NA,"IMPC_IMM_057_001"
67933,"NK cells (Panel A) - % of live leukocytes (Panel A)",NA,"IMPC_IMM_005_002"
68102,"NK cells (Panel A) - cell count",NA,"IMPC_IMM_210_001"
67955,"NK cells (Panel B) - % of live leukocytes (Panel B)",NA,"IMPC_IMM_053_002"
68109,"NK cells (Panel B) - cell count",NA,"IMPC_IMM_217_001"
34552,"NK cells (panel A)",NA,"IMPC_IMM_005_001"
34603,"NKT Cells (panel B)",NA,"IMPC_IMM_058_001"
34604,"NKT Subsets (Q1)",NA,"IMPC_IMM_059_001"
34605,"NKT Subsets (Q3)",NA,"IMPC_IMM_060_001"
34551,"NKT cells (panel A)",NA,"IMPC_IMM_004_001"
67932,"NKT cells (panel A) - % of live leukocytes (Panel A)",NA,"IMPC_IMM_004_002"
68093,"NKT cells (panel A) - cell count",NA,"IMPC_IMM_201_001"
67960,"NKT cells (panel B) - % of live leukocytes (Panel B)",NA,"IMPC_IMM_058_002"
68107,"NKT cells (panel B) - cell count",NA,"IMPC_IMM_215_001"
38989,"Name of phenotyping project","name_of_phenotyping_project","IMPC_EXD_002_001"
38990,"Name of pipeline","name_of_pipeline","IMPC_EXD_003_001"
46585,"Narrow eye opening","narrow_eye_opening","IMPC_EYE_006_001"
52374,"Nasal capsule","nasal_capsule","IMPC_EMO_105_001"
73127,"Nasal cavity",NA,"IMPC_EMA_054_001"
52375,"Nasal cavity","nasal_cavity","IMPC_EMO_106_001"
36991,"Nasal cavity",NA,"IMPC_PAT_070_001"
48208,"Nasal cavity - Description",NA,"IMPC_HIS_270_001"
75588,"Nasal cavity - Descriptor PATO",NA,"IMPC_HIS_269_001"
48207,"Nasal cavity - Descriptor PATO",NA,"IMPC_HIS_269_001"
48204,"Nasal cavity - Free text diagnostic term",NA,"IMPC_HIS_266_001"
75589,"Nasal cavity - MA term",NA,"IMPC_HIS_369_001"
48203,"Nasal cavity - MPATH diagnostic term",NA,"IMPC_HIS_265_001"
75590,"Nasal cavity - MPATH pathological entity term",NA,"IMPC_HIS_265_002"
75591,"Nasal cavity - MPATH pathological process term",NA,"IMPC_HIS_267_002"
48205,"Nasal cavity - MPATH process term",NA,"IMPC_HIS_267_001"
48206,"Nasal cavity - Severity score",NA,"IMPC_HIS_268_001"
48209,"Nasal cavity - Significance score",NA,"IMPC_HIS_271_001"
73126,"Nasal septum",NA,"IMPC_EMA_053_001"
52376,"Nasal septum","nasal_septum","IMPC_EMO_107_001"
73128,"Nasopharynx",NA,"IMPC_EMA_055_001"
52377,"Nasopharynx","nasopharynx","IMPC_EMO_108_001"
67945,"NaÃÂ¯ve CD8+ T cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_033_002"
68045,"Naïve CD8+ T cells - % of CD8+ T cells",NA,"IMPC_IMM_153_001"
68078,"Naïve CD8+ T cells - cell count",NA,"IMPC_IMM_186_001"
44525,"Nervous System","nervous_system","IMPC_GEO_039_001"
45455,"Neural Tube Closure","neural_tube_closure","IMPC_GEM_036_001"
41932,"Neural fold mophology","neural_fold_mophology","IMPC_GEL_025_001"
52378,"Neural retina","neural_retina","IMPC_EMO_109_001"
72201,"Neural tube",NA,"IMPC_EOL_040_001"
41934,"Neural tube closure","neural_tube_closure","IMPC_GEL_027_001"
42573,"Neural tube morphology",NA,"IMPC_GEL_060_001"
41933,"Neural tube morphology/development","neural_tube_morphology_development","IMPC_GEL_026_001"
29802,"Neutrophil cell count","A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem.","IMPC_HEM_030_001"
29801,"Neutrophil differential count","A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem.","IMPC_HEM_029_001"
34595,"Neutrophils",NA,"IMPC_IMM_050_001"
43549,"No spontaneous movement","no_spontaneous_movement","IMPC_GEP_004_001"
89756,"Noise level",NA,"IMPC_ECG_021_001"
32694,"Nose",NA,"IMPC_ELZ_052_001"
32658,"Notochord",NA,"IMPC_ELZ_016_001"
72180,"Notochord",NA,"IMPC_EOL_019_001"
52420,"Nucleus pulposus","nucleus_pulposus","IMPC_EMO_151_001"
29246,"Number averages","number_averages","IMPC_ABR_040_001"
38996,"Number female controls","number_female_controls","IMPC_EXD_009_001"
38995,"Number male controls","number_male_controls","IMPC_EXD_008_001"
16385,"Number of Rears","number_of_rears","IMPC_OFD_006_001"
66112,"Number of WT females","Number of wild-type females in litter or total wild-type females if litter data is not available","IMPC_VIA_042_001"
66111,"Number of WT males","Number of wild-type males in litter or total wild-type males if litter data is not available","IMPC_VIA_041_001"
52058,"Number of alternate arm entries","alternate_arm_entries","IMPC_YMZ_006_001"
38166,"Number of animals in cage","number_of_animals","IMPC_CSD_083_001"
16407,"Number of animals per cage","number_of_animals_per_cage","IMPC_OFD_028_001"
66118,"Number of anzygous females","Number of anzygous (i.e. no copies of gene as it is Y-chromosome) females in litter or total anzygous females if litter data is not available","IMPC_VIA_048_001"
19252,"Number of caudal vertebrae","number_of_caudal_vertebrae","IMPC_XRY_017_001"
16398,"Number of center entries","number_of_center_entries","IMPC_OFD_019_001"
16431,"Number of center entries series",NA,"IMPC_OFD_048_001"
44854,"Number of cervical vertebrae","number_of_cervical_vertebrae","IMPC_GEP_062_001"
38167,"Number of days since cage changed",NA,"IMPC_CSD_084_001"
19263,"Number of digits","number_of_digits","IMPC_XRY_028_001"
66117,"Number of hemizygous males","Number of hemizygous males in litter or total hemizygous males if litter data is not available","IMPC_VIA_047_001"
66114,"Number of heterozygous females","Number of heterozygous females in litter or total heterozygous females if litter data is not available","IMPC_VIA_044_001"
66113,"Number of heterozygous males","Number of heterozygous males in litter or total heterozygous males if litter data is not available","IMPC_VIA_043_001"
66116,"Number of homozygous females","Number of homozygous females in litter or total homozygousfe males if litter data is not available","IMPC_VIA_046_001"
66115,"Number of homozygous males","Number of homozygous males in litter or total homozygous males if litter data is not available","IMPC_VIA_045_001"
19250,"Number of lumbar vertebrae","number_of_lumbar_vertebrae","IMPC_XRY_015_001"
19251,"Number of pelvic vertebrae","number_of_pelvic_vertebrae","IMPC_XRY_016_001"
36702,"Number of reabsorptions",NA,"IMPC_EVP_015_001"
36486,"Number of reabsorptions",NA,"IMPC_EVO_016_001"
16400,"Number of rears - total","number_of_rears_total","IMPC_OFD_021_001"
19244,"Number of ribs left","number_of_ribs_left","IMPC_XRY_009_001"
19243,"Number of ribs right","number_of_ribs_right","IMPC_XRY_008_001"
52060,"Number of same arm entries by number of doublets","same_arm_entries","IMPC_YMZ_008_001"
89737,"Number of signals",NA,"IMPC_ECG_001_001"
52056,"Number of spontaneous alternations","spontaneous_alternations","IMPC_YMZ_004_001"
19249,"Number of thoracic vertebrae","number_of_thoracic_vertebrae","IMPC_XRY_014_001"
17742,"Number of trials","number_of_trials","IMPC_ACS_022_001"
52055,"Number of triplets","number_of_triplets","IMPC_YMZ_003_001"
33578,"Nutrition - average composition (based on calorific content) - Carbohydrate","nutrition_average_composition_based_on_calorific_content_carbohydrate","IMPC_HOU_047_001"
33579,"Nutrition - average composition (based on calorific content) - Fat","nutrition_average_composition_based_on_calorific_content_fat","IMPC_HOU_048_001"
33580,"Nutrition - average composition (based on calorific content) - Protein","nutrition_average_composition_based_on_calorific_content_protein","IMPC_HOU_049_001"
89709,"Nutrition - average composition (based on mass) - Carbohydrate","nutrition_average_composition_based_on_mass_carbohydrate","IMPC_HOU_043_002"
89710,"Nutrition - average composition (based on mass) - Fat","nutrition_average_composition_based_on_mass_fat","IMPC_HOU_044_002"
89711,"Nutrition - average composition (based on mass) - Protein","nutrition_average_composition_based_on_mass_protein","IMPC_HOU_045_002"
89708,"Nutrition - diet type","nutrition_diet_type","IMPC_HOU_041_001"
33577,"Nutrition - do you know the composition of the diet (average based on calorific content)","nutrition_do_you_know_the_composition_of_the_diet_average_based_on_calorific_content","IMPC_HOU_046_001"
33573,"Nutrition - do you know the composition of the diet (average based on mass)","nutrition_do_you_know_the_composition_of_the_diet_average_based_on_mass","IMPC_HOU_042_001"
33597,"Nutrition - do you know the source of lipids",NA,"IMPC_HOU_066_001"
89712,"Nutrition - feeding regime (excluding fasting periods)","nutrition_feeding_regime_excluding_fasting_periods","IMPC_HOU_050_001"
89707,"Nutrition - product ID of diet","nutrition_product_id","IMPC_HOU_083_001"
89713,"Nutrition - source of lipids","nutrition_source_of_lipids","IMPC_HOU_051_002"
33571,"Nutrition - supplier and product ID of diet","nutrition_supplier_and_product_id_of_diet","IMPC_HOU_040_001"
89706,"Nutrition - supplier of diet","nutrition_diet_supplier","IMPC_HOU_082_001"
67260,"Object to Source",NA,"IMPC_EML_009_001"
73088,"Object to Source",NA,"IMPC_EMA_015_001"
32716,"Objective equipment company",NA,"IMPC_ELZ_074_001"
27653,"Objective equipment company","objective_equipment_company","IMPC_ALZ_086_001"
32717,"Objective equipment model",NA,"IMPC_ELZ_075_001"
27654,"Objective equipment model","objective_equipment_model","IMPC_ALZ_087_001"
32718,"Objective magnification",NA,"IMPC_ELZ_076_001"
27655,"Objective magnification","objective_magnification","IMPC_ALZ_088_001"
52441,"Oedema","oedema","IMPC_EMO_172_001"
27604,"Olfactory Lobe","olfactory_lobe","IMPC_ALZ_037_001"
52379,"Olfactory epithelium","olfactory_epithelium","IMPC_EMO_110_001"
73120,"Olfactory lobe",NA,"IMPC_EMA_047_001"
52380,"Olfactory lobe","olfactory_lobe","IMPC_EMO_111_001"
90946,"Operator effect control strategy","operator_effect_control_strategy","IMPC_EXD_129_001"
39064,"Operator effects - ABR annotation","operator_effects_abr_annotation","IMPC_EXD_077_001"
39063,"Operator effects - ABR collection","operator_effects_abr_collection","IMPC_EXD_076_001"
39060,"Operator effects - Acoustic startle","operator_effects_acoustic_startle","IMPC_EXD_073_001"
39084,"Operator effects - Adult Lac Z annotation","operator_effects_adult_lac_z_annotation","IMPC_EXD_097_001"
39083,"Operator effects - Adult Lac Z collection","operator_effects_adult_lac_z_collection","IMPC_EXD_096_001"
39056,"Operator effects - Body weight","operator_effects_body_weight","IMPC_EXD_069_001"
39058,"Operator effects - CSD","operator_effects_csd","IMPC_EXD_071_001"
39061,"Operator effects - Calorimetry","operator_effects_calorimetry","IMPC_EXD_074_001"
39071,"Operator effects - Clinical chemistry","operator_effects_clinical_chemistry","IMPC_EXD_084_001"
39065,"Operator effects - DEXA","operator_effects_dexa","IMPC_EXD_078_001"
39077,"Operator effects - ECG","operator_effects_ecg","IMPC_EXD_090_001"
39078,"Operator effects - Echo","operator_effects_echo","IMPC_EXD_091_001"
39082,"Operator effects - Embryo Lac Z annotation","operator_effects_embryo_lac_z_annotation","IMPC_EXD_095_001"
39081,"Operator effects - Embryo Lac Z collection","operator_effects_embryo_lac_z_collection","IMPC_EXD_094_001"
39059,"Operator effects - Grip strength","operator_effects_grip_strength","IMPC_EXD_072_001"
39076,"Operator effects - Gross pathology annotation","operator_effects_gross_pathology_annotation","IMPC_EXD_089_001"
39075,"Operator effects - Gross pathology collection","operator_effects_gross_pathology_collection","IMPC_EXD_088_001"
39074,"Operator effects - Heart weight","operator_effects_heart_weight","IMPC_EXD_087_001"
39070,"Operator effects - Hematology","operator_effects_hematology","IMPC_EXD_083_001"
39062,"Operator effects - IPGTT","operator_effects_ipgtt","IMPC_EXD_075_001"
39073,"Operator effects - Immunophenotyping analysis","operator_effects_immunophenotyping_analysis","IMPC_EXD_086_001"
39072,"Operator effects - Immunophenotyping collection","operator_effects_immunophenotyping_collection","IMPC_EXD_085_001"
39080,"Operator effects - Insulin","operator_effects_insulin","IMPC_EXD_093_001"
39057,"Operator effects - Open field","operator_effects_open_field","IMPC_EXD_070_001"
39069,"Operator effects - Ophthalmoscope","operator_effects_ophthalmoscope","IMPC_EXD_082_001"
39079,"Operator effects - Plethysmography","operator_effects_plethysmography","IMPC_EXD_092_001"
39068,"Operator effects - Slit lamp","operator_effects_slit_lamp","IMPC_EXD_081_001"
39067,"Operator effects - X-ray annotation","operator_effects_x_ray_annotation","IMPC_EXD_080_001"
39066,"Operator effects - X-ray imaging","operator_effects_x_ray_imaging","IMPC_EXD_079_001"
46609,"Ophthalmoscope Equipment ID","ophthalmoscope_equipment_id","IMPC_EYE_033_001"
46610,"Ophthalmoscope Equipment Manufacturer","ophthalmoscope_equipment_manufacturer","IMPC_EYE_034_001"
46611,"Ophthalmoscope Equipment Model","ophthalmoscope_equipment_model","IMPC_EYE_035_001"
46665,"Ophthalmoscope Lens Model",NA,"IMPC_EYE_089_001"
46605,"Ophthalmoscope Observation","ophthalmoscope_observation","IMPC_EYE_029_001"
46599,"Optic Disc","optic_disc","IMPC_EYE_023_001"
75885,"Optic II nerve - Description","optic_II_nerve_description","IMPC_HIS_417_001"
75886,"Optic II nerve - Descriptor PATO",NA,"IMPC_HIS_418_001"
75887,"Optic II nerve - Free text diagnostic term",NA,"IMPC_HIS_419_001"
75888,"Optic II nerve - MA term",NA,"IMPC_HIS_420_001"
75889,"Optic II nerve - MPATH pathological entity term",NA,"IMPC_HIS_421_001"
75890,"Optic II nerve - MPATH pathological process term",NA,"IMPC_HIS_422_001"
75891,"Optic II nerve - Severity score",NA,"IMPC_HIS_423_001"
75892,"Optic II nerve - Significance score",NA,"IMPC_HIS_424_001"
73132,"Optic nerve",NA,"IMPC_EMA_059_001"
52381,"Optic nerve","optic_nerve","IMPC_EMO_112_001"
72183,"Optic vesicle",NA,"IMPC_EOL_022_001"
42574,"Optic vesicle morphology",NA,"IMPC_GEL_061_001"
46613,"Optical Coherence Tomography Equipment ID","optical_coherence_tomography_equipment_id","IMPC_EYE_037_001"
46614,"Optical Coherence Tomography Equipment Manufacturer","optical_coherence_tomography_equipment_manufacturer","IMPC_EYE_038_001"
46615,"Optical Coherence Tomography Equipment Model","optical_coherence_tomography_equipment_model","IMPC_EYE_039_001"
73131,"Oral cavity",NA,"IMPC_EMA_058_001"
52383,"Oral cavity","oral_cavity","IMPC_EMO_114_001"
27641,"Oral epithelium","oral_epithelia","IMPC_ALZ_074_001"
90947,"Order effect control strategy","order_effect_control_strategy","IMPC_EXD_130_001"
39093,"Order effects - ABR annotation","order_effects_abr_annotation","IMPC_EXD_106_001"
39092,"Order effects - ABR collection","order_effects_abr_collection","IMPC_EXD_105_001"
39089,"Order effects - Acoustic startle","order_effects_acoustic_startle","IMPC_EXD_102_001"
39111,"Order effects - Adult Lac Z","order_effects_adult_lac_z","IMPC_EXD_124_001"
39086,"Order effects - Body weight","order_effects_body_weight","IMPC_EXD_099_001"
39087,"Order effects - CSD","order_effects_csd","IMPC_EXD_100_001"
39090,"Order effects - Calorimetry","order_effects_calorimetry","IMPC_EXD_103_001"
39100,"Order effects - Clinical chemistry","order_effects_clinical_chemistry","IMPC_EXD_113_001"
39094,"Order effects - DEXA","order_effects_dexa","IMPC_EXD_107_001"
39106,"Order effects - ECG","order_effects_ecg","IMPC_EXD_119_001"
39107,"Order effects - Echo","order_effects_echo","IMPC_EXD_120_001"
39110,"Order effects - Embryo Lac Z","order_effects_embryo_lac_z","IMPC_EXD_123_001"
39088,"Order effects - Grip strength","order_effects_grip_strength","IMPC_EXD_101_001"
39105,"Order effects - Gross pathology annotation","order_effects_gross_pathology_annotation","IMPC_EXD_118_001"
39104,"Order effects - Gross pathology collection","order_effects_gross_pathology_collection","IMPC_EXD_117_001"
39102,"Order effects - Heart weight","order_effects_heart_weight","IMPC_EXD_115_001"
39099,"Order effects - Hematology","order_effects_hematology","IMPC_EXD_112_001"
39091,"Order effects - IPGTT","order_effects_ipgtt","IMPC_EXD_104_001"
39101,"Order effects - Immunophenotyping","order_effects_immunophenotyping","IMPC_EXD_114_001"
39109,"Order effects - Insulin","order_effects_insulin","IMPC_EXD_122_001"
39103,"Order effects - Open field","order_effects_open_field","IMPC_EXD_116_001"
39098,"Order effects - Ophthalmoscope","order_effects_ophthalmoscope","IMPC_EXD_111_001"
39108,"Order effects - Plethysmography","order_effects_plethysmography","IMPC_EXD_121_001"
39097,"Order effects - Slit lamp","order_effects_slit_lamp","IMPC_EXD_110_001"
39096,"Order effects - X-ray annotation","order_effects_x_ray_annotation","IMPC_EXD_109_001"
39095,"Order effects - X-ray imaging","order_effects_x_ray_imaging","IMPC_EXD_108_001"
32725,"Orientation",NA,"IMPC_ELZ_084_001"
27663,"Orientation","orientation","IMPC_ALZ_096_001"
73130,"Oropharynx",NA,"IMPC_EMA_057_001"
52382,"Oropharynx","oropharynx","IMPC_EMO_113_001"
72189,"Oropharynx",NA,"IMPC_EOL_028_001"
34553,"Others",NA,"IMPC_IMM_006_001"
41949,"Otic vesicle morphology","otic_vesicle_morphology","IMPC_GEL_042_001"
72184,"Otocyst",NA,"IMPC_EOL_023_001"
36688,"Outcome",NA,"IMPC_EVP_001_001"
36285,"Outcome",NA,"IMPC_EVM_001_001"
30961,"Outer dimension of cage","(L cm) x  (W cm) x  (H cm)","IMPC_CAL_027_001"
44830,"Outer ear morpholgy","outer_ear_morpholgy","IMPC_GEP_026_001"
32680,"Outflow tract",NA,"IMPC_ELZ_038_001"
44501,"Outflow tract development","outflow_tract_development","IMPC_GEO_006_001"
73215,"Ovary",NA,"IMPC_EMA_142_001"
27577,"Ovary","ovary","IMPC_ALZ_010_001"
48265,"Ovary",NA,"IMPC_HIS_327_001"
48135,"Ovary - Description",NA,"IMPC_HIS_168_001"
